,host,count
3047,143.226.130.10,1
3048,198.150.194.161,1
3049,miramon.lulea.trab.se,1
3050,ciscots1-4.csusm.edu,1
3051,slp02038.slip.utwente.nl,1
3052,upcig1e.leica.ch,1
3053,144.92.27.193,1
3054,ppp5.swcp.com,1
3055,smlnave5.library.yale.edu,1
3056,129.89.7.202,1
3057,firebird.newcastle.edu.au,1
3058,204.64.80.65,1
3059,142.3.200.53,1
3060,204.252.104.55,1
3061,slip80-94.ma.us.ibm.net,1
3062,202.244.226.88,1
3063,perseus.peganet.com,1
3064,king.infoserv.com,1
3065,inetgw.israbank.gov.il,1
3066,lux.eese.qut.edu.au,1
3067,d204.aa.net,1
3068,199.84.138.205,1
3069,cjboyd.jsc.nasa.gov,1
3070,204.178.233.40,1
3071,149.142.19.22,1
3072,ix-ir13-10.ix.netcom.com,1
3073,144.206.132.30,1
3074,ix-sj26-14.ix.netcom.com,1
3075,jukkattcs.tecnomen.fi,1
3076,134.243.91.29,1
3077,pv14b3.vincent.iastate.edu,1
3078,131.228.128.77,1
3079,165.21.6.106,1
3080,198.4.5.46,1
3081,port25.ts1.msstate.edu,1
3082,hans.sage.dri.edu,1
3083,katr04.kat.lth.se,1
3084,ipdial22.itr.qc.ca,1
3085,jupiter.nerc-nutis.ac.uk,1
3086,ts1-10.inforamp.net,1
3087,mac137.kip.apple.com,1
3088,st-moody-a-dyn-17.baylor.edu,1
3089,broca.psychol.ucl.ac.uk,1
3090,204.33.61.222,1
3091,138.13.92.48,1
3092,205.206.120.10,1
3093,sampo.ssf.fi,1
3094,128.217.61.32,1
3095,204.176.13.10,1
3096,cmpc5.wpi.edu,1
3097,132.197.93.3,1
3098,200.18.215.29,1
3099,dialup22.tokyo.infoweb.or.jp,1
3100,cdsgw.crystaldata.com,1
3101,128.95.236.216,1
3102,205.206.69.83,1
3103,148.246.247.102,1
3104,pc0191.metrolink.net,1
3105,141.211.112.25,1
3106,bluewave.netkonect.co.uk,1
3107,205.160.20.68,1
3108,eos1.larc.nasa.gov,1
3109,club.inel.gov,1
3110,ash15.ramlink.net,1
3111,avatar.remote.ualberta.ca,1
3112,198.85.48.8,1
3113,ix-sd8-14.ix.netcom.com,1
3114,pm-wlsn1-194.coastalnet.com,1
3115,ppp-71-8.bu.edu,1
3116,lush-ppp.caltech.edu,1
3117,200.1.34.19,1
3118,slip-8-15.ots.utexas.edu,1
3119,130.18.16.122,1
3120,dialin18,1
3121,ip213.phx.primenet.com,1
3122,cricket.ccbr.umn.edu,1
3123,biocomp.fciencias.unam.mx,1
3124,136.145.35.49,1
3125,turin24.cm.deakin.edu.au,1
3126,pc130.imw.lublin.pl,1
3127,whitebass.execpc.com,1
3128,129.244.43.47,1
3129,202.12.76.140,1
3130,193.130.241.87,1
3131,204.221.128.117,1
3132,129.228.36.106,1
3133,ts-19.marin.k12.ca.us,1
3134,ppp32213.wing.net,1
3135,dialup-11-a-132.gw.umn.edu,1
3136,pm1-22.in.net,1
3137,lawrencetown-ts-10.nstn.ca,1
3138,199.71.76.10,1
3139,bigone.hulab.hudson.co.jp,1
3140,134.152.144.14,1
3141,aurx42.aur.alcatel.com,1
3142,adutoit.aztec.co.za,1
3143,design8100.de.crawford.com,1
3144,indy48.sfc.keio.ac.jp,1
3145,mmoffett.earthlink.net,1
3146,client66.sct.fr,1
3147,drone.pdial.interpath.net,1
3148,198.189.11.15,1
3149,sprite139.azstarnet.com,1
3150,ppp53.cent.com,1
3151,godel.cs.mci.com,1
3152,ppp01p02.ucc.uconn.edu,1
3153,203.7.186.118,1
3154,cutter.cis.ufl.edu,1
3155,nb1-6.larc.nasa.gov,1
3156,138.156.205.12,1
3157,macmw.stsci.edu,1
3158,149.142.1.96,1
3159,205.139.160.12,1
3160,slip145-210.ut.nl.ibm.net,1
3161,ppp7.jax-inter.net,1
3162,129.131.74.105,1
3163,betelgueuse.dmaem.dnd.ca,1
3164,193.59.88.158,1
3165,138.60.7.35,1
3166,128.143.19.16,1
3167,ns.concourse.com,1
3168,p30.silicon.sentex.net,1
3169,hertzogr-pc.sugar-land.wireline.slb.com,1
3170,130.182.129.154,1
3171,van01019.direct.ca,1
3172,cust38.max1.new-york.ny.ms.uu.net,1
3173,bairdsun29.gatech.edu,1
3174,shirarj-pc.houston.wireline.slb.com,1
3175,193.130.244.40,1
3176,193.130.251.75,1
3177,w20-575-102.mit.edu,1
3178,mheddlesten.ess.harris.com,1
3179,147.51.10.110,1
3180,f181-084.net.wisc.edu,1
3181,134.84.216.53,1
3182,204.188.39.6,1
3183,cep7.u-paris10.fr,1
3184,149.123.92.53,1
3185,149.40.204.65,1
3186,198.70.201.35,1
3187,ng27.netgate.net,1
3188,bonnie.astro.ucla.edu,1
3189,arhearn.tcp.co.uk,1
3190,p52.infinet.com,1
3191,rhodes.ccsm.uiuc.edu,1
3192,laebmac74.cc.purdue.edu,1
3193,205.164.176.130,1
3194,128.159.53.132,1
3195,129.238.33.132,1
3196,medstd113.swmed.edu,1
3197,ranger.thegap.com,1
3198,thera.franken.de,1
3199,133.28.80.229,1
3200,co-h1-140.kornet.nm.kr,1
3201,npj.dialin.hik.se,1
3202,thebeast.dfw.net,1
3203,202.31.187.221,1
3204,141.225.65.58,1
3205,ppp59.ns.net,1
3206,btg-west.com,1
3207,165.246.11.65,1
3208,pandora.senecac.on.ca,1
3209,ssu-3en13.sonoma.edu,1
3210,132.254.169.42,1
3211,163.178.109.80,1
3212,s10.maple.net,1
3213,200.17.210.131,1
3214,sneezy.cis.udel.edu,1
3215,cr2_xip.crocodial.de,1
3216,192.198.11.72,1
3217,192.197.61.210,1
3218,user-port15.lightspeed.net,1
3219,netblazer1-s3.telalink.net,1
3220,ssw.rome.itd.sterling.com,1
3221,199.2.139.100,1
3222,cnmsun.cnm.csic.es,1
3223,204.32.91.35,1
3224,stone.facmgmt.ualberta.ca,1
3225,spinoza.jesus.ox.ac.uk,1
3226,dialup07.tokyo.infoweb.or.jp,1
3227,utr99-2.utrecht.nl.net,1
3228,198.68.23.17,1
3229,kahuna.nrl.navy.mil,1
3230,koda.roses.rockwell.com,1
3231,slip-49.io.com,1
3232,160.96.179.3,1
3233,cfa255.harvard.edu,1
3234,moe.nbn.com,1
3235,ts1-pt19.pcnet.com,1
3236,132.218.11.4,1
3237,141.161.40.23,1
3238,166.37.42.27,1
3239,194.166.10.26,1
3240,131.10.20.230,1
3241,pc057006.shef.ac.uk,1
3242,hperlman.lerc.nasa.gov,1
3243,ix-all-pa1-20.ix.netcom.com,1
3244,fig.nene.ac.uk,1
3245,129.137.40.114,1
3246,arc-tac2-slip2.nsi.nasa.gov,1
3247,roc.editelny.com,1
3248,openlab88.mty.itesm.mx,1
3249,204.170.30.10,1
3250,port106.mhv.net,1
3251,192.52.61.209,1
3252,unknown-70-206.clorox.com,1
3253,160.45.249.73,1
3254,164.86.12.178,1
3255,ip179.boi.primenet.com,1
3256,202.47.2.3,1
3257,ix-nyc7-11.ix.netcom.com,1
3258,128.183.127.64,1
3259,fubini.mathematik.uni-freiburg.de,1
3260,slip124.hk.super.net,1
3261,sparrtan.gsfc.nasa.gov,1
3262,slippc6.cs.nps.navy.mil,1
3263,visionmac1.harvard.edu,1
3264,pm2-orl25.iag.net,1
3265,slipper120237.iaccess.za,1
3266,205.206.91.30,1
3267,193.118.162.30,1
3268,165.227.35.208,1
3269,131.230.253.15,1
3270,192.203.247.1,1
3271,swrl-dyn-108-21.calstate.edu,1
3272,ix-det1-01.ix.netcom.com,1
3273,net-11.pix.za,1
3274,204.107.105.233,1
3275,204.198.224.13,1
3276,17.255.10.11,1
3277,ip204.bermac.com,1
3278,130.225.102.37,1
3279,seuss.cc.utexas.edu,1
3280,rrzc7.rz.uni-regensburg.de,1
3281,160.151.107.239,1
3282,elysium.mit.edu,1
3283,dwkm126.usa1.com,1
3284,146.83.6.10,1
3285,pc57.ben-fh.tuwien.ac.at,1
3286,science3.newi.ac.uk,1
3287,tucker.isg.siue.edu,1
3288,amelia.experiment.db.erau.edu,1
3289,oahu-30.u.aloha.net,1
3290,kilimanjaro.opt-sci.arizona.edu,1
3291,147.144.17.71,1
3292,203.251.195.182,1
3293,ts11-8.westwood.ts.ucla.edu,1
3294,sgeorge.wil.net,1
3295,magi02p67.magi.com,1
3296,162.48.155.89,1
3297,204.248.155.26,1
3298,moiky.interlog.com,1
3299,199.171.22.83,1
3300,slcai1p01.ozemail.com.au,1
3301,ubppp-18.ppp-net.buffalo.edu,1
3302,ltpmac2.epfl.ch,1
3303,140.183.7.98,1
3304,204.138.95.200,1
3305,ibslip10.ib.be,1
3306,204.138.95.12,1
3307,client-71-98.online.apple.com,1
3308,2149.nhn.navair.navy.mil,1
3309,rtp.scm-metals.com,1
3310,204.96.67.7,1
3311,204.96.0.140,1
3312,204.29.16.28,1
3313,grapher.atc.mil.se,1
3314,twain.hcl.lib.mo.us,1
3315,alk.jvnc.net,1
3316,libmac40.gatech.edu,1
3317,sbea1.sbea.mtu.edu,1
3318,pm066.bby.wis.net,1
3319,132.198.175.64,1
3320,coltrane.crhc.uiuc.edu,1
3321,sunss2.besa.nchu.edu.tw,1
3322,ad06-073.compuserve.com,1
3323,mimi.cnc.ac.cn,1
3324,cncacm.cnc.bc.ca,1
3325,157.176.12.11,1
3326,port4.insnet.com,1
3327,198.206.134.222,1
3328,128.159.177.138,1
3329,slip0.uwimona.edu.jm,1
3330,europa.cs.mun.ca,1
3331,slip193.indirect.com,1
3332,ttym00.coil.com,1
3333,next20pg2.wam.umd.edu,1
3334,ws3203.vilspa.esa.es,1
3335,ppp7.cpbx.net,1
3336,maynard.demon.co.uk,1
3337,151.99.213.6,1
3338,huggins.mps.ohio-state.edu,1
3339,gclab030.ins.gu.edu.au,1
3340,204.184.47.235,1
3341,valinor.commerce.uq.edu.au,1
3342,maccur07.aerov.jussieu.fr,1
3343,cs1-09.pcn.ptd.net,1
3344,128.217.61.14,1
3345,145.12.177.32,1
3346,kaimonitor.ccit.arizona.edu,1
3347,pc16.mech.und.ac.za,1
3348,143.254.70.239,1
3349,192.58.194.79,1
3350,bastion.ici.com,1
3351,slipper124130.iaccess.za,1
3352,cs1-03.haz.ptd.net,1
3353,199.170.119.9,1
3354,198.49.174.231,1
3355,168.87.31.46,1
3356,openmsql.intersys.com,1
3357,rot46.pi.net,1
3358,144.126.20.103,1
3359,204.117.155.183,1
3360,158.140.56.243,1
3361,193.104.11.145,1
3362,204.29.185.190,1
3363,dant.syspac.com,1
3364,stratos.u-strasbg.fr,1
3365,cip107.informatik.tu-freiberg.de,1
3366,en6.mptp.varian.com,1
3367,corona.ssd.loral.com,1
3368,205.139.142.52,1
3369,143.220.30.237,1
3370,204.101.95.95,1
3371,ix-tf1-18.ix.netcom.com,1
3372,38.12.204.112,1
3373,n100.solano.community.net,1
3374,pc102f.cba.uc.edu,1
3375,148.202.30.10,1
3376,mgc.interlog.com,1
3377,198.4.193.130,1
3378,gonz.gonzaga.edu,1
3379,user3.aea11.k12.ia.us,1
3380,pm-gb1-125.coastalnet.com,1
3381,165.220.128.198,1
3382,pepper.plu.edu,1
3383,ad05-036.compuserve.com,1
3384,128.120.15.96,1
3385,remote-acc6.unil.ch,1
3386,199.172.47.206,1
3387,w4.pi1.physik.uni-stuttgart.de,1
3388,stoo.demon.co.uk,1
3389,unknown_184.cadpoint.se,1
3390,gatekeeper.co.hennepin.mn.us,1
3391,van13384.direct.ca,1
3392,isepc10.eng.ohio-state.edu,1
3393,146.96.172.110,1
3394,muras-remote6.ocs.mq.edu.au,1
3395,dialip-40.athenet.net,1
3396,202.244.229.94,1
3397,remote58.compusmart.ab.ca,1
3398,193.112.165.4,1
3399,pc0531.sri.bbsrc.ac.uk,1
3400,ats.roc.servtech.com,1
3401,192.72.60.110,1
3402,fordd.groupw.wec.com,1
3403,158.147.140.10,1
3404,ad18-008.compuserve.com,1
3405,157.151.128.249,1
3406,hfxpm1-d138.atcon.com,1
3407,202.17.200.41,1
3408,slsyd3p39.ozemail.com.au,1
3409,129.187.240.104,1
3410,140.195.16.50,1
3411,icopc4.sherwood.co.uk,1
3412,204.96.49.27,1
3413,sumatra.stanford.edu,1
3414,sagittarius.acc.iit.edu,1
3415,138.111.85.23,1
3416,129.37.183.11,1
3417,scoop.gsfc.nasa.gov,1
3418,149.165.37.52,1
3419,ix-chi7-18.ix.netcom.com,1
3420,lab12.uslab1.uidaho.edu,1
3421,ix-atl7-20.ix.netcom.com,1
3422,194.21.12.40,1
3423,131.136.32.56,1
3424,192.217.71.139,1
3425,130.109.25.11,1
3426,163.206.150.28,1
3427,shemp15.slip.yorku.ca,1
3428,kcastle.vip.best.com,1
3429,152.146.13.71,1
3430,slip231.hk.super.net,1
3431,async12.ts-bangor.caps.maine.edu,1
3432,202.36.124.90,1
3433,155.198.1.40,1
3434,131.228.64.146,1
3435,198.30.29.121,1
3436,ncs.bris.ac.uk,1
3437,144.92.130.30,1
3438,dial21.lloyd.com,1
3439,boxer.kirja.tku.fi,1
3440,dd16-053.compuserve.com,1
3441,dgaspar.vip.best.com,1
3442,xr01-a3.citenet.net,1
3443,port29.cos1-annex.usa.net,1
3444,ix-min1-06.ix.netcom.com,1
3445,dfyc24.usafa.af.mil,1
3446,cip62.zi.biologie.uni-muenchen.de,1
3447,dialup-13-c-172.gw.umn.edu,1
3448,141.211.121.208,1
3449,sydney-ts-33.nstn.ca,1
3450,ppp049.yo.rim.or.jp,1
3451,tcpip.ntsc.navy.mil,1
3452,mac986.kip.apple.com,1
3453,199.174.155.8,1
3454,204.50.51.22,1
3455,cust26.max1.atlanta.ga.ms.uu.net,1
3456,131.92.64.170,1
3457,194.91.4.196,1
3458,ccis-i5-dyn-46.baylor.edu,1
3459,pcvxi1.lngs.infn.it,1
3460,cs1p15.ipswichcity.qld.gov.au,1
3461,194.21.35.2,1
3462,200.9.57.117,1
3463,193.69.109.206,1
3464,kgerman.jsc.nasa.gov,1
3465,143.107.23.21,1
3466,jhs.nosc.mil,1
3467,net225.metronet.com,1
3468,math.snu.ac.kr,1
3469,uvkamera.lin.foa.se,1
3470,dyn-189.direct.ca,1
3471,gonzo.siast.sk.ca,1
3472,204.198.46.39,1
3473,slsyd4p24.ozemail.com.au,1
3474,204.255.176.111,1
3475,dialup02.netro.com.au,1
3476,bkuchar.pr.mcs.net,1
3477,130.151.94.159,1
3478,helpdesk.elmer.alaska.edu,1
3479,139.102.18.90,1
3480,cs4.lamar.edu,1
3481,gb03.me.uvic.ca,1
3482,202.12.40.195,1
3483,129.187.240.110,1
3484,alexander.physics.umd.edu,1
3485,163.205.41.56,1
3486,199.174.155.69,1
3487,deimos.arc.nasa.gov,1
3488,sls6.asb.com,1
3489,204.251.230.16,1
3490,199.1.131.10,1
3491,ac129.du.pipex.com,1
3492,ron.ins.gu.edu.au,1
3493,199.1.137.145,1
3494,202.46.240.154,1
3495,dsl.rhilinet.gov,1
3496,128.111.114.165,1
3497,129.15.95.184,1
3498,ndppat.demon.co.uk,1
3499,199.237.129.244,1
3500,ikarus.psychologie.uni-mannheim.de,1
3501,merlin.nmhu.edu,1
3502,192.220.79.1,1
3503,rtws18.ee.tu-berlin.de,1
3504,rcotton.ora.is.trw.com,1
3505,hades.ifi.unit.no,1
3506,ip-pdx1-37.teleport.com,1
3507,d0004.tenthplanet.com,1
3508,129.115.32.19,1
3509,pppe239.uni-muenster.de,1
3510,199.35.205.100,1
3511,136.210.30.214,1
3512,dialup20.afn.org,1
3513,dyna-ls-3.dial.eunet.ch,1
3514,oac3.hsc.uth.tmc.edu,1
3515,199.33.140.105,1
3516,157.28.50.134,1
3517,bashe.brooks.af.mil,1
3518,165.21.6.26,1
3519,131.252.91.141,1
3520,156.98.198.17,1
3521,pppd087.compuserve.com,1
3522,pc309_22.nih.no,1
3523,very.intelligent.net,1
3524,flash.tulsa.dowell.slb.com,1
3525,nitrogen.dynsys.com,1
3526,193.45.139.198,1
3527,sol.stac.dir.state.tx.us,1
3528,rhin-cs-7.newnorth.net,1
3529,ts4-15.westwood.ts.ucla.edu,1
3530,199.183.205.151,1
3531,rwj-ts-slip04.umdnj.edu,1
3532,139.169.61.150,1
3533,pces368.eng.warwick.ac.uk,1
3534,adnet21.fnal.gov,1
3535,kuhn.anorg.chemie.uni-tuebingen.de,1
3536,139.169.83.213,1
3537,198.86.113.7,1
3538,flexi.demon.co.uk,1
3539,ix-sj16-20.ix.netcom.com,1
3540,port4.cos1-annex.usa.net,1
3541,a2-slip50.iol.ie,1
3542,ak204.du.pipex.com,1
3543,nfac5-gw-6.arc.nasa.gov,1
3544,har5.toklpub.utu.fi,1
3545,148.206.68.23,1
3546,137.226.108.19,1
3547,obrien.msoe.edu,1
3548,193.131.74.17,1
3549,202.154.6.141,1
3550,gharriel.ssc.nasa.gov,1
3551,204.96.200.63,1
3552,131.155.12.24,1
3553,opc.saultc.on.ca,1
3554,chip.mindspring.com,1
3555,194.115.18.130,1
3556,202.48.251.109,1
3557,204.181.81.2,1
3558,info19.mi.fh-anhalt.de,1
3559,194.166.5.5,1
3560,dussel.fernuni-hagen.de,1
3561,lmac88.jsc.nasa.gov,1
3562,fspc138.reston.ingr.com,1
3563,smd4.jsc.nasa.gov,1
3564,lynnpc10.cc.purdue.edu,1
3565,dialup02.wdbg.va.qnet.com,1
3566,ix-rea-pa1-15.ix.netcom.com,1
3567,139.169.52.195,1
3568,s8.maple.net,1
3569,149.63.2.32,1
3570,133.79.10.34,1
3571,karlstad-4.dialup.polaristel.net,1
3572,147.159.206.227,1
3573,terra.ifi.unicamp.br,1
3574,128.159.159.41,1
3575,cbpfsu1.cat.cbpf.br,1
3576,straube.jsc.nasa.gov,1
3577,bohr.ee.ryerson.ca,1
3578,129.37.136.201,1
3579,204.255.179.60,1
3580,ts3-9.westwood.ts.ucla.edu,1
3581,132.32.154.21,1
3582,kfdata-pt.gw.powertech.no,1
3583,sa-1en73.sonoma.edu,1
3584,p3.vigie.qc.ca,1
3585,overlyj1.uncg.edu,1
3586,128.158.56.144,1
3587,139.169.229.35,1
3588,e2p30.per.enternet.com.au,1
3589,hpl.dialup.francenet.fr,1
3590,kayak.harvard.edu,1
3591,204.157.204.65,1
3592,165.29.212.28,1
3593,matthewm.tiac.net,1
3594,ip36.akron.oh.interramp.com,1
3595,spind2.navsses.navy.mil,1
3596,m065.fn.net,1
3597,147.149.1.240,1
3598,fedormac.larc.nasa.gov,1
3599,bus.engin.umich.edu,1
3600,139.169.61.249,1
3601,158.96.193.37,1
3602,dhcp8_178.ch2m.com,1
3603,204.40.8.82,1
3604,cust31.max3.orlando.fl.ms.uu.net,1
3605,peter.gc.net,1
3606,s12.interpac.net,1
3607,badger.ac.brocku.ca,1
3608,eero.it.lut.fi,1
3609,datcon.datcon.co.uk,1
3610,139.223.222.94,1
3611,dyn-239.direct.ca,1
3612,grimy.bii.ch,1
3613,128.159.124.115,1
3614,chij.loc.gov,1
3615,205.184.195.38,1
3616,168.95.159.147,1
3617,don.azhsv.com,1
3618,babbcen.demon.co.uk,1
3619,client21.sct.fr,1
3620,204.58.140.102,1
3621,draco.unm.edu,1
3622,ppp10.gu.se,1
3623,s109n202.csun.edu,1
3624,kelleym.spawar.navy.mil,1
3625,139.132.119.32,1
3626,ns.arf.org,1
3627,lak002.wwa.com,1
3628,d131.aksi.net,1
3629,pronto.hip.berkeley.edu,1
3630,cad40.cadvision.com,1
3631,198.142.5.38,1
3632,130.99.84.25,1
3633,137.245.244.55,1
3634,jenna.mech.port.ac.uk,1
3635,mrq1.cco.psu.edu,1
3636,199.171.143.190,1
3637,node9.icacomp.com,1
3638,kings.kings.k12.ca.us,1
3639,juliet.stfx.ca,1
3640,duvel.itmi.cgs.fr,1
3641,205.206.118.2,1
3642,liszt.obs-nice.fr,1
3643,146.76.41.52,1
3644,ip186.tull.edge.net,1
3645,192.36.37.187,1
3646,cisco-ts5-line46.uoregon.edu,1
3647,167.95.225.4,1
3648,mwire.softart.com,1
3649,hubble.astro.rug.nl,1
3650,purvid.purchase.edu,1
3651,ren.cs.iastate.edu,1
3652,141.102.34.240,1
3653,204.50.59.5,1
3654,204.48.128.54,1
3655,jhawes.gtri.gatech.edu,1
3656,193.63.76.2,1
3657,ava-13.hut.fi,1
3658,134.53.12.140,1
3659,eg1.bpl.org,1
3660,137.132.166.246,1
3661,slip-5-29.shore.net,1
3662,baesema2.demon.co.uk,1
3663,snow.aero.ufl.edu,1
3664,192.93.68.9,1
3665,leungk.just.gov.ab.ca,1
3666,krim.chem.uva.nl,1
3667,199.174.145.37,1
3668,pm-1-12.connectnet.com,1
3669,140.120.149.146,1
3670,204.215.210.25,1
3671,dialup35.av.ca.qnet.com,1
3672,annex1s28.urc.tue.nl,1
3673,pc-tml86.ccs.deakin.edu.au,1
3674,pcpros.liii.com,1
3675,199.224.97.18,1
3676,enws264.eas.asu.edu,1
3677,167.33.52.22,1
3678,192.216.124.13,1
3679,204.117.117.83,1
3680,ed4rpc46.nswses.navy.mil,1
3681,199.100.117.54,1
3682,194.129.1.31,1
3683,hot08.cait.wustl.edu,1
3684,line171.nwm.mindlink.net,1
3685,giant.arlut.utexas.edu,1
3686,198.87.193.48,1
3687,pc2699.dpsc.dla.mil,1
3688,ip25.abq-dialin.hollyberry.com,1
3689,ad20-040.compuserve.com,1
3690,204.178.177.139,1
3691,user4-ppp.lexicom.ab.ca,1
3692,guppy.ujf-grenoble.fr,1
3693,tara.jhuapl.edu,1
3694,204.95.68.88,1
3695,u0101-p20.dialin.csus.edu,1
3696,h97-130.ccnet.com,1
3697,pcbacon.symbiosis.ahp.com,1
3698,credata3.chs.chalmers.se,1
3699,148.201.1.4,1
3700,sav2.atsc.allied.com,1
3701,annex-pta-8.cis.co.za,1
3702,pm2-54.skypoint.net,1
3703,193.246.43.61,1
3704,204.157.164.22,1
3705,204.215.225.16,1
3706,h-longwalk.norfolk.infi.net,1
3707,slpp-39.fmmo.ca,1
3708,192.109.222.214,1
3709,adonis.osti.gov,1
3710,merk2.inf.ethz.ch,1
3711,192.152.208.121,1
3712,spf3.power.uni-essen.de,1
3713,apollo.is.co.za,1
3714,199.98.150.4,1
3715,155.157.20.102,1
3716,saturn209.terraport.net,1
3717,acad1.nwmissouri.edu,1
3718,ts900-1724.singnet.com.sg,1
3719,142.104.98.27,1
3720,148.229.1.1,1
3721,133.56.71.8,1
3722,ppp175b.citynet.net,1
3723,chem-wp1.chemistry.gatech.edu,1
3724,156.23.134.217,1
3725,alyssa.p,1
3726,mcuap4.nrl.navy.mil,1
3727,198.4.4.14,1
3728,mandarino.uthscsa.edu,1
3729,callaghan.coretech.com,1
3730,192.114.20.80,1
3731,smetana.engr.utk.edu,1
3732,jtroxel.dgs.state.ia.us,1
3733,146.192.223.52,1
3734,199.183.199.38,1
3735,b01m.deepcove.com,1
3736,151.141.4.2,1
3737,140.195.76.27,1
3738,osa-ppp128166.osan.af.mil,1
3739,u09-p13.dialin.csus.edu,1
3740,dialups32.ici.net,1
3741,130.191.246.173,1
3742,s101.aquila.com,1
3743,isis.univ-fcomte.fr,1
3744,classic3.cs.ttu.edu,1
3745,peril.unh.edu,1
3746,noey.dfrc.nasa.gov,1
3747,netware.syrres.com,1
3748,128.95.12.126,1
3749,wataco.uwaterloo.ca,1
3750,p5pc7.pub.th-zwickau.de,1
3751,slip281.upanet.uleth.ca,1
3752,199.184.212.153,1
3753,205.216.79.34,1
3754,129.71.56.35,1
3755,alice.nichd.nih.gov,1
3756,pmtup12.ebicom.net,1
3757,wok-33.memphis.edu,1
3758,198-112-130-39.ichange.com,1
3759,bach05.kfunigraz.ac.at,1
3760,dialup-1d.co.net,1
3761,bibliopc.ibt.univ-angers.fr,1
3762,204.96.99.92,1
3763,148.202.3.196,1
3764,150.185.146.226,1
3765,205.138.136.38,1
3766,clam.rutgers.edu,1
3767,kbsd.ercnet.com,1
3768,202.96.3.3,1
3769,loose.apana.org.au,1
3770,pm2d28.iaehv.nl,1
3771,star1.hkstar.com,1
3772,204.248.155.45,1
3773,157.86.120.53,1
3774,cburrell.remote.ualberta.ca,1
3775,cs2-02.str.ptd.net,1
3776,ix-sea7-20.ix.netcom.com,1
3777,168.88.11.120,1
3778,dummy6.espritdecorp.com,1
3779,193.141.117.133,1
3780,192.217.70.200,1
3781,204.253.25.238,1
3782,heavenly.demon.co.uk,1
3783,206.43.37.44,1
3784,asyn01.lw1.noord.bart.nl,1
3785,pm5-30.tvs.net,1
3786,grail714.nando.net,1
3787,mac007.engr.washington.edu,1
3788,zen.org,1
3789,thimble-d224.sierra.net,1
3790,132.74.5.32,1
3791,dialin33555.slip.nts.uci.edu,1
3792,198.109.136.226,1
3793,149.60.3.30,1
3794,129.13.171.23,1
3795,earth.ia.agh.edu.pl,1
3796,smf-n15.facsmf.utexas.edu,1
3797,204.181.41.214,1
3798,mac-11164.sr-building.uh.edu,1
3799,204.255.82.10,1
3800,17.127.11.230,1
3801,cad24.cadvision.com,1
3802,lstorm.rust.net,1
3803,sparc69.cs.tamu.edu,1
3804,193.174.12.146,1
3805,198.188.253.109,1
3806,netb59.bah.com,1
3807,129.106.110.105,1
3808,mcs104-mac-64269.cc.umr.edu,1
3809,pjlamber.deltanet.com,1
3810,139.230.169.210,1
3811,mendel.idg.nl,1
3812,132.183.202.54,1
3813,pm1x15.dialip.mo.net,1
3814,ppdcab.ppd.uwo.ca,1
3815,filler15.peak.org,1
3816,jlibpublic.imf.org,1
3817,166.82.181.175,1
3818,148.207.38.40,1
3819,lwrensf.uvi.edu,1
3820,thief.3do.com,1
3821,ix-tam6-03.ix.netcom.com,1
3822,gate.pulmonary.ubc.ca,1
3823,203.2.192.123,1
3824,150.216.1.240,1
3825,129.37.37.153,1
3826,pc2.purch.nau.edu,1
3827,139.169.84.249,1
3828,164.88.84.24,1
3829,wdial203.futuris.net,1
3830,wit381007.student.utwente.nl,1
3831,ny.hh.se,1
3832,banzai.cecm.sfu.ca,1
3833,ip184.boi.primenet.com,1
3834,okayama109.infosphere.or.jp,1
3835,ix-tam2-19.ix.netcom.com,1
3836,129.52.34.89,1
3837,dec3300.cuug.ab.ca,1
3838,155.68.47.17,1
3839,147.217.5.60,1
3840,198.49.5.66,1
3841,degas.cad.cea.fr,1
3842,agpc1.cox.smu.edu,1
3843,ceespace.dialup.francenet.fr,1
3844,venus.ccrs.emr.ca,1
3845,osierma.vip.best.com,1
3846,199.3.230.24,1
3847,earth.planet.net,1
3848,okjunc.junction.net,1
3849,dyna-lg-12.dial.eunet.ch,1
3850,193.112.165.205,1
3851,199.165.216.243,1
3852,foulger.demon.co.uk,1
3853,200.17.0.45,1
3854,d_lynch_3.sunderland.ac.uk,1
3855,192.107.166.6,1
3856,mickey.cariboo.bc.ca,1
3857,shoe.wiltel.com,1
3858,204.64.178.51,1
3859,130.244.98.75,1
3860,198.70.240.40,1
3861,137.82.113.86,1
3862,peds-pc15.med.unc.edu,1
3863,dialup41.azstarnet.com,1
3864,151.99.178.2,1
3865,jpaulsen.enet.net,1
3866,landers9.ess.harris.com,1
3867,i25.sma.ch,1
3868,rm047bf8.brookes.ac.uk,1
3869,dip101-18.acf.dhhs.gov,1
3870,rtaft.ast.com,1
3871,bt201a.resburman.andrews.edu,1
3872,pmilstead.aero.hq.nasa.gov,1
3873,doppler.thp.univie.ac.at,1
3874,colla.lanl.gov,1
3875,192.233.41.55,1
3876,mod54.colmicrosys.com,1
3877,192.197.248.140,1
3878,pc-tcr.inel.gov,1
3879,dyna232.intr.net,1
3880,chisun3.thoughtport.com,1
3881,134.171.6.6,1
3882,203.2.40.111,1
3883,slnew1p05.ozemail.com.au,1
3884,192.31.8.217,1
3885,pslee3.psl.wisc.edu,1
3886,192.107.101.212,1
3887,204.187.145.241,1
3888,alpha.msmary.edu,1
